item_id,category_id,semantic_category,broad_categories
140247091,57,sunglasses,accessories
97251303,64,jewellery,accessories
211933589,57,sunglasses,accessories
213695676,1605,all-body,tops
125545318,55,hats,hats
181045382,3,all-body,tops
144943143,17,tops,tops
209150017,4,all-body,tops
196851405,55,hats,hats
195438904,64,jewellery,accessories
147331696,3,all-body,tops
202206315,7,bottoms,bottoms
214134685,65,jewellery,accessories
212958319,25,outerwear,accessories
81225565,19,tops,tops
185941244,64,jewellery,accessories
50976067,237,bottoms,bottoms
199966747,11,tops,tops
178305123,1606,all-body,tops
198704200,64,jewellery,accessories
159004150,21,tops,tops
125363253,11,tops,tops
110104958,19,tops,tops
210408566,104,tops,tops
89387426,19,tops,tops
211848632,1605,all-body,tops
204167280,64,jewellery,accessories
168114353,65,jewellery,accessories
190634963,9,bottoms,bottoms
75607301,11,tops,tops
78836369,4,all-body,tops
128814192,106,jewellery,accessories
204270395,11,tops,tops
190670022,106,jewellery,accessories
195411094,28,bottoms,bottoms
43203262,106,jewellery,accessories
163510692,106,jewellery,accessories
122653272,19,tops,tops
180612874,64,jewellery,accessories
147767111,21,tops,tops
124318443,19,tops,tops
58340629,57,sunglasses,accessories
143838180,19,tops,tops
149261570,64,jewellery,accessories
212729556,1606,all-body,tops
164630565,5,all-body,tops
200016813,64,jewellery,accessories
124966109,62,jewellery,accessories
209599826,7,bottoms,bottoms
163453114,4,all-body,tops
169366629,4,all-body,tops
204856432,11,tops,tops
203079462,4495,tops,tops
169329862,106,jewellery,accessories
194926401,11,tops,tops
115902917,24,outerwear,accessories
203899527,61,jewellery,accessories
78739274,64,jewellery,accessories
208861944,17,tops,tops
128778844,57,sunglasses,accessories
131082099,104,tops,tops
137542671,55,hats,hats
204291085,243,all-body,tops
201690901,11,tops,tops
200833335,65,jewellery,accessories
209195244,57,sunglasses,accessories
98864567,106,jewellery,accessories
204381694,11,tops,tops
189263624,243,all-body,tops
74979530,65,jewellery,accessories
214575516,4,all-body,tops
200509328,9,bottoms,bottoms
165006544,11,tops,tops
173626975,17,tops,tops
162625764,65,jewellery,accessories
137462342,27,bottoms,bottoms
176859783,57,sunglasses,accessories
100812575,65,jewellery,accessories
132707650,11,tops,tops
210517719,8,bottoms,bottoms
164263068,57,sunglasses,accessories
205546684,55,hats,hats
186256846,65,jewellery,accessories
204293614,55,hats,hats
50334358,17,tops,tops
192584908,11,tops,tops
211853492,4,all-body,tops
143872043,11,tops,tops
205120463,104,tops,tops
92211777,104,tops,tops
96491801,106,jewellery,accessories
207914209,107,jewellery,accessories
211967011,57,sunglasses,accessories
133699927,104,tops,tops
206054663,55,hats,hats
173053433,4518,bottoms,bottoms
207928168,4,all-body,tops
193255383,11,tops,tops
174841101,17,tops,tops
173205866,11,tops,tops
141159290,21,tops,tops
168878347,53,accessories,accessories
113093720,11,tops,tops
133516503,278,bottoms,bottoms
66435533,53,accessories,accessories
210094431,11,tops,tops
67410431,9,bottoms,bottoms
211252185,4496,tops,tops
139416198,4,all-body,tops
130370571,55,hats,hats
161134684,64,jewellery,accessories
195099994,106,jewellery,accessories
116643259,11,tops,tops
203884251,1605,all-body,tops
211739106,55,hats,hats
175704810,106,jewellery,accessories
173610894,106,jewellery,accessories
154625931,25,outerwear,accessories
188089924,4,all-body,tops
202975973,106,jewellery,accessories
180761715,21,tops,tops
203721811,57,sunglasses,accessories
158861819,106,jewellery,accessories
206294299,9,bottoms,bottoms
202998931,29,bottoms,bottoms
153253884,21,tops,tops
209639405,29,bottoms,bottoms
63985907,19,tops,tops
87876674,11,tops,tops
14907481,106,jewellery,accessories
113915811,106,jewellery,accessories
111152585,243,all-body,tops
159250738,57,sunglasses,accessories
207769616,11,tops,tops
106211344,11,tops,tops
127591211,55,hats,hats
203761992,106,jewellery,accessories
69624138,237,bottoms,bottoms
154946474,4495,tops,tops
159170175,5,all-body,tops
148125778,65,jewellery,accessories
211882360,4,all-body,tops
190314027,24,outerwear,accessories
136469248,4,all-body,tops
202027164,106,jewellery,accessories
135626450,11,tops,tops
212846234,1605,all-body,tops
102968462,243,all-body,tops
123524655,237,bottoms,bottoms
185351192,9,bottoms,bottoms
210565747,1605,all-body,tops
210858612,21,tops,tops
206301876,55,hats,hats
53539439,104,tops,tops
202595461,64,jewellery,accessories
71882508,8,bottoms,bottoms
186388262,57,sunglasses,accessories
196306738,65,jewellery,accessories
206893502,11,tops,tops
185413694,64,jewellery,accessories
192520948,21,tops,tops
193743965,61,jewellery,accessories
171451468,11,tops,tops
106872493,64,jewellery,accessories
169884612,55,hats,hats
190902632,11,tops,tops
206006761,106,jewellery,accessories
157853559,53,accessories,accessories
184403655,19,tops,tops
202638822,17,tops,tops
180916356,4,all-body,tops
201336117,4,all-body,tops
157068691,5,all-body,tops
110206017,62,jewellery,accessories
132254693,104,tops,tops
172295493,104,tops,tops
205022450,17,tops,tops
174190655,6,all-body,tops
181706551,9,bottoms,bottoms
199611398,4495,tops,tops
169580476,4,all-body,tops
124363601,106,jewellery,accessories
143756184,57,sunglasses,accessories
214949673,11,tops,tops
198594105,64,jewellery,accessories
191885488,310,bottoms,bottoms
90898889,64,jewellery,accessories
207769365,57,sunglasses,accessories
167794119,55,hats,hats
209193845,4,all-body,tops
144134130,11,tops,tops
33619882,61,jewellery,accessories
206016951,310,bottoms,bottoms
75118010,4,all-body,tops
209137685,4,all-body,tops
215078961,21,tops,tops
119533893,8,bottoms,bottoms
168634547,11,tops,tops
202569694,4,all-body,tops
195164229,19,tops,tops
144095649,11,tops,tops
193234974,6,all-body,tops
192758737,61,jewellery,accessories
213646198,11,tops,tops
194883650,251,accessories,accessories
144158714,19,tops,tops
209173649,4,all-body,tops
153054897,57,sunglasses,accessories
210712575,4,all-body,tops
203327630,4,all-body,tops
17839337,17,tops,tops
194555766,25,outerwear,accessories
190544375,255,bottoms,bottoms
205240473,57,sunglasses,accessories
205416233,104,tops,tops
129142528,57,sunglasses,accessories
130016987,57,sunglasses,accessories
210376643,106,jewellery,accessories
209989625,65,jewellery,accessories
177039387,17,tops,tops
205302837,21,tops,tops
206024190,57,sunglasses,accessories
209803339,57,sunglasses,accessories
208715464,106,jewellery,accessories
205947252,4460,accessories,accessories
129942561,58,accessories,accessories
122163202,19,tops,tops
161389586,4517,tops,tops
79010213,106,jewellery,accessories
215222063,4452,bottoms,bottoms
105977719,64,jewellery,accessories
210271051,4,all-body,tops
89063780,106,jewellery,accessories
162309093,61,jewellery,accessories
206707431,55,hats,hats
113365303,57,sunglasses,accessories
154303465,28,bottoms,bottoms
166854199,11,tops,tops
189276642,19,tops,tops
187499361,3,all-body,tops
137818184,237,bottoms,bottoms
211929537,5,all-body,tops
211980241,64,jewellery,accessories
159988883,64,jewellery,accessories
126810323,240,bottoms,bottoms
143579552,4496,tops,tops
215306132,28,bottoms,bottoms
188200465,3,all-body,tops
148776762,64,jewellery,accessories
178243200,11,tops,tops
173527321,65,jewellery,accessories
61452994,65,jewellery,accessories
182830600,57,sunglasses,accessories
185767506,19,tops,tops
209699068,55,hats,hats
207843424,27,bottoms,bottoms
214343389,64,jewellery,accessories
163949985,15,tops,tops
213562479,17,tops,tops
182926834,65,jewellery,accessories
210872783,25,outerwear,accessories
169802649,106,jewellery,accessories
170996875,19,tops,tops
214019748,4,all-body,tops
135757243,28,bottoms,bottoms
112042068,57,sunglasses,accessories
195370281,57,sunglasses,accessories
203917021,21,tops,tops
202248516,9,bottoms,bottoms
126387735,3,all-body,tops
106160100,104,tops,tops
140658181,55,hats,hats
184407424,5,all-body,tops
215578650,11,tops,tops
198468637,57,sunglasses,accessories
152232910,17,tops,tops
189695574,64,jewellery,accessories
120371489,57,sunglasses,accessories
201480460,3,all-body,tops
163715283,28,bottoms,bottoms
139569256,55,hats,hats
196139252,19,tops,tops
209133577,1605,all-body,tops
204186431,65,jewellery,accessories
178129226,21,tops,tops
183795535,19,tops,tops
200292231,64,jewellery,accessories
209137720,1605,all-body,tops
193109885,69,accessories,accessories
110608425,19,tops,tops
200908963,61,jewellery,accessories
112215655,65,jewellery,accessories
167249684,64,jewellery,accessories
181079853,64,jewellery,accessories
195955735,6,all-body,tops
199756264,64,jewellery,accessories
180836214,4,all-body,tops
191226227,253,bottoms,bottoms
168940240,65,jewellery,accessories
203567932,69,accessories,accessories
186898569,11,tops,tops
190861926,24,outerwear,accessories
133717218,9,bottoms,bottoms
156065022,106,jewellery,accessories
200139770,28,bottoms,bottoms
203950429,4,all-body,tops
210575413,29,bottoms,bottoms
148738235,106,jewellery,accessories
165011223,55,hats,hats
189602894,4495,tops,tops
181794250,55,hats,hats
189760692,19,tops,tops
200635032,57,sunglasses,accessories
202947883,57,sunglasses,accessories
180139248,104,tops,tops
193089907,17,tops,tops
140953724,104,tops,tops
94867481,104,tops,tops
156936363,11,tops,tops
187699833,58,accessories,accessories
49094707,4,all-body,tops
206239918,69,accessories,accessories
195865933,65,jewellery,accessories
202804227,25,outerwear,accessories
203327533,28,bottoms,bottoms
29622434,104,tops,tops
211108699,55,hats,hats
118412828,64,jewellery,accessories
84203659,104,tops,tops
155252913,64,jewellery,accessories
169309907,55,hats,hats
135474658,55,hats,hats
113899408,21,tops,tops
167722278,64,jewellery,accessories
192212042,21,tops,tops
122015860,11,tops,tops
158647415,11,tops,tops
174105205,237,bottoms,bottoms
208795491,237,bottoms,bottoms
138565006,11,tops,tops
194588224,4,all-body,tops
195635477,4,all-body,tops
204703498,5,all-body,tops
168359987,11,tops,tops
53483522,17,tops,tops
197868899,4495,tops,tops
213941813,17,tops,tops
213813569,4,all-body,tops
163007847,29,bottoms,bottoms
155062677,53,accessories,accessories
203406227,61,jewellery,accessories
190923473,28,bottoms,bottoms
213813231,5,all-body,tops
80442412,9,bottoms,bottoms
204524597,29,bottoms,bottoms
209282588,17,tops,tops
147393563,19,tops,tops
184565654,332,bottoms,bottoms
201968149,1605,all-body,tops
182055692,27,bottoms,bottoms
208808116,11,tops,tops
187415196,4,all-body,tops
206842347,64,jewellery,accessories
173797750,11,tops,tops
112785668,62,jewellery,accessories
213057332,1606,all-body,tops
128487170,251,accessories,accessories
171788288,57,sunglasses,accessories
103104921,4495,tops,tops
71321636,106,jewellery,accessories
141284983,11,tops,tops
114764318,55,hats,hats
198052990,332,bottoms,bottoms
111989189,9,bottoms,bottoms
168221873,65,jewellery,accessories
131017218,4,all-body,tops
134602867,21,tops,tops
115398082,21,tops,tops
197740181,57,sunglasses,accessories
91689509,64,jewellery,accessories
163611974,17,tops,tops
138256524,104,tops,tops
182004044,4,all-body,tops
211020998,61,jewellery,accessories
196088802,11,tops,tops
211540630,61,jewellery,accessories
85293077,57,sunglasses,accessories
170138075,4,all-body,tops
192683204,57,sunglasses,accessories
112764076,244,all-body,tops
121286617,21,tops,tops
156023183,11,tops,tops
169009690,57,sunglasses,accessories
207618938,1605,all-body,tops
112763421,19,tops,tops
134670734,9,bottoms,bottoms
200107430,57,sunglasses,accessories
137088061,55,hats,hats
207982808,1607,outerwear,accessories
193092806,27,bottoms,bottoms
189146696,65,jewellery,accessories
210982694,3,all-body,tops
138751362,57,sunglasses,accessories
199742202,106,jewellery,accessories
194645067,57,sunglasses,accessories
148404686,19,tops,tops
170643860,4,all-body,tops
157302375,4,all-body,tops
57244323,19,tops,tops
173226114,58,accessories,accessories
194643918,286,tops,tops
207117184,4,all-body,tops
194855071,24,outerwear,accessories
192993921,57,sunglasses,accessories
201773133,55,hats,hats
205022310,21,tops,tops
164903390,11,tops,tops
93903969,106,jewellery,accessories
203890372,4,all-body,tops
209106655,11,tops,tops
160214330,21,tops,tops
190786458,61,jewellery,accessories
153139982,61,jewellery,accessories
202012833,21,tops,tops
209166663,3,all-body,tops
160782027,11,tops,tops
174470378,11,tops,tops
202324811,11,tops,tops
137639279,64,jewellery,accessories
171071748,106,jewellery,accessories
190020973,4495,tops,tops
203366737,9,bottoms,bottoms
211603432,65,jewellery,accessories
191245995,4,all-body,tops
133723506,55,hats,hats
128894163,11,tops,tops
185767257,27,bottoms,bottoms
91634408,11,tops,tops
214321555,11,tops,tops
171574933,57,sunglasses,accessories
183202404,17,tops,tops
140627459,57,sunglasses,accessories
204243304,17,tops,tops
209130886,31,bottoms,bottoms
136141942,11,tops,tops
195450370,21,tops,tops
210636382,57,sunglasses,accessories
185216699,106,jewellery,accessories
175330789,64,jewellery,accessories
75146663,57,sunglasses,accessories
88148407,19,tops,tops
202605544,4,all-body,tops
71815215,62,jewellery,accessories
167233327,4495,tops,tops
192499646,64,jewellery,accessories
184702956,19,tops,tops
164933340,29,bottoms,bottoms
200437902,17,tops,tops
214409073,11,tops,tops
110080031,61,jewellery,accessories
137654083,11,tops,tops
193108242,65,jewellery,accessories
201899338,57,sunglasses,accessories
147398349,19,tops,tops
180736681,106,jewellery,accessories
152859177,11,tops,tops
103772797,64,jewellery,accessories
149510338,3,all-body,tops
213360612,17,tops,tops
195067459,29,bottoms,bottoms
98777467,6,all-body,tops
204975155,4495,tops,tops
174020098,64,jewellery,accessories
137802698,17,tops,tops
195624809,9,bottoms,bottoms
84664890,65,jewellery,accessories
213719740,21,tops,tops
207554615,243,all-body,tops
168217360,26,tops,tops
214703069,1606,all-body,tops
213744731,4,all-body,tops
213206085,237,bottoms,bottoms
135755375,64,jewellery,accessories
196569096,52,accessories,accessories
213058253,106,jewellery,accessories
192369652,64,jewellery,accessories
189720649,55,hats,hats
196476340,104,tops,tops
181996115,17,tops,tops
189957442,332,bottoms,bottoms
209465185,57,sunglasses,accessories
131864268,21,tops,tops
117491723,19,tops,tops
116863289,4,all-body,tops
202168804,17,tops,tops
199817190,239,bottoms,bottoms
188218965,11,tops,tops
17391347,21,tops,tops
81525324,106,jewellery,accessories
68610759,237,bottoms,bottoms
59371818,19,tops,tops
169024961,55,hats,hats
65474091,19,tops,tops
131579981,57,sunglasses,accessories
181126378,55,hats,hats
162192883,106,jewellery,accessories
208037287,21,tops,tops
213272576,17,tops,tops
194406105,19,tops,tops
67681710,17,tops,tops
170650298,11,tops,tops
177498728,4,all-body,tops
69033135,29,bottoms,bottoms
145508291,28,bottoms,bottoms
209884520,11,tops,tops
212941560,58,accessories,accessories
186538293,9,bottoms,bottoms
213176603,11,tops,tops
188838171,61,jewellery,accessories
173133961,64,jewellery,accessories
182552189,4,all-body,tops
201162482,4,all-body,tops
156367233,58,accessories,accessories
170222954,240,bottoms,bottoms
191676841,4495,tops,tops
194835735,64,jewellery,accessories
185720140,11,tops,tops
116845944,24,outerwear,accessories
113166587,106,jewellery,accessories
164931551,4,all-body,tops
190817290,106,jewellery,accessories
